artist_id,name,followers,artist_popularity,genre_1,genre_2,genre_3
1Vu68l66tFfjW6YeundI8Y,Yowda,13735,25,atl trap,west coast trap,
1vtwd1waPNsJrnvE62k7li,BTS-X,193,0,,,
1VTvItqMln1hpkoGZmDw8L,99 Cent Dreams,935,18,,,
1vTfm8S7xQDoUmHyx1KE6d,Burning Dirty,12,0,,,
1vtEbqS6eyzMr2XLz7OxXJ,Calvin Krime,380,0,,,
1VSwGNNT0i4jsA9B5B8zCZ,Tommy Kill,112,1,,,
1vSnyXuSuuEjhqSJlD7Kk9,The Evergleams,7,2,,,
1VScRBP0jgFtcg9OSKPwLL,Sound Child,1769,0,,,
1vRqFqpq7JTO4TCAOvZaKk,HypnoCrew,27,0,,,
1Vr9NCbc1sYiPDeZmFjOTS,Aldebert,86123,48,french rock,histoire pour enfants,
1vqvTqAx7unl4phnJi9Ps4,Vivek Nayak,10338,36,nagpuri pop,,
1VQRsZduhBcQT0Jc1edJX4,Kayden King,11,2,,,
1VqqJlfVET76oyXzMTyiUX,Bobby Rules & Dux,26,0,,,
1vQmEkUObXvubDjIJb4Urv,DJ Tezinho,3377,31,rave funk,,
1VQmbStKZMgUEgzQkqFVnV,Nolan Gate,22,0,,,
1vqeiFFUCZmF1IF9ATYbKQ,Blink-bandet & Hærsjrampen,0,0,,,
1vQD8GJtrRRZbNLc2wuoAu,Curricé,32774,24,rap conciencia,,
1vpNAMp41yASfwOIDMJzBw,JaDubb,0,0,,,
1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,6482374,84,cloud rap,dark trap,new orleans rap
1VPJKuUbK71nMwNFyvhOLD,z0linha,14,0,,,
1vpivHOo7QIpqeKVpK4X44,Sonnyguitarslim,3544,14,,,
1vOXliG1QkQC3OtIPNbZcJ,Luca Trezza,454,1,,,
1vOTxXfMvgIIFFmaCLqjyb,La Cris,102,0,,,
1voMOyywx3xydnTirY9ay0,Tygafella,46,2,igbo rap,,
1vOIbNoZOPhLEzb5cL66Ki,Kid Hitz,135,0,fake,,
1vo8zHmO1KzkuU9Xxh6J7W,MOTi,261356,58,dutch house,edm,electro house
1Vo6opaZk267o1DGLFIh8U,SoulHikers,3376,24,,,
1vO4LMN5g7V6KvQbMOUAu2,Herbie Mann And The Bill Evans Trio,430,0,,,
1VnjeyVrCJF3JDYFMcL36d,Adèle Luisa,30,1,,,
1vnJdvKEdit7C7ShJpxveD,Babyjacc,14,0,,,
1VmZ0enkE7FIlIHotMbtPo,Daya Luz,15315,10,pop nacional,,
1VmXx8FMMkGg6Yik0B7jEz,TownShip Soul,10,0,,,
1VMVkijdpCatZ1imjREy95,Ian Illig,204,1,,,
1VmsXCZ5YqtLgGwdY2lmrq,Miguel Horacio,5223,25,deep latin christian,,
1vMN5JPQiLUHStLzt1aMUY,Doku,30,0,,,
1vmJBUoJ6Z4JqU4mlw1bPC,Shaun Dean,19657,40,bass house,bassline,old school bassline
1vMIVVk9jsqw18qJLdrm4p,Maxwell McFriend,17,0,,,
1VME7gkx9kuiKXrJZOyhSQ,MOSWANTED8,10,0,,,
1VlzClasdxiHPFB8HP9rAB,Mike Devo,727,1,,,
1vlz5PDUCNuZJeuJoufQkN,Ogie Alcasid,572175,44,classic opm,opm,
1vLFIIIwNjiO8VSNnh8nLh,Noordpool Orchestra,12552,22,modern big band,,
1vLcZjiujQm7fed74z9RS7,Setasia,7,1,,,
1VlbSaxSvzvMCtQrS2Bspk,乘溪蓝,3,5,,,
1vlBj1Zv2y6dCNdGeIBsNo,Future Utopia,13204,40,,,
1vkWdqcabQ1swciXipkLBj,awfultune,357379,56,indie pop,pov: indie,
1VkV2mIs413AXHG0KdW2Os,Epicstaxis,36,0,,,
1vKUWwA4gNH7C7l0NlCYgo,Caitlin Michele,453,0,,,
1vktRw19HM79qoewpxVT0Z,Rita Y Jose,8757,30,mexican traditional,ranchera,
1vKS5qxVejWAsjHqfmTByB,YuMe,330,27,,,
1vK6H7t1vrSFkgCE3pXvAP,137,1486,24,,,
1VJxSh5a96lG7oZzGDnyT7,Marshstepper,593,0,industrial noise,,
1VJous5iDUOZdIUcjGygyL,JÓRMA,201,2,,,
1VjK7f5eC0kNAcV2SMBjBS,Horu$,5456,15,musica triste brasileira,,
1Vjf5UkXgVpdmZN2cMAQxK,Anthony Louis Johnson,46,13,,,
1Vj4ZNf4dWNjEd5jPFDolV,The Lon Talbot Group,6,0,,,
1VIrKn3pr6n1eb5IdbjXBJ,Dutch Flvme,46,0,,,
1viot8lL4r3cgRLb2hBUri,Miguel Morales,743706,51,vallenato,,
1viCp4lVe8gesso5h1Qi0k,JOSHUA+,59,0,,,
1vIc18aFPhPraucSlZvtCG,Jacques Dupriez,7,0,,,
1ViaDtvi8fpJvgNlFvGSBD,Vyin Bougé,842,4,reunion pop,sega,seggae
1VI1qkltUtNyALvhRWh4eY,Luis Miguel Hidalgo,26,0,,,
1VhufpnutLPSccDkIrAnlr,Jimmy Hamilton And His Orchestra,41,2,,,
1vhqh6Co6WCXwOZCtp3w3W,G-Saint-B&F,4,0,,,
1VGzS688XfrcP111LvRGQ6,Lim Kim(KimYeLim),2,0,,,
1vGnljthNB73tH4dRgyH28,Anthony Alexander,53,2,,,
1VGjzRlKvgeqrwwzE25PpU,Toluwa R Adelekun,4,0,,,
1vgdqwJRhlbpfJOj1QvRAz,DJ Daka,673,7,,,
1VFYpTpgmp7ANXqok2dTg3,The Body,57243,29,death industrial,drone,drone metal
1VFvaY2HVyVJCf6veMLF5G,Vipin Mehandipuria,3621,41,haryanvi pop,,
1VFt2HpmFG8Ufq6SDCoZe4,Devon Cole,185196,50,singer-songwriter pop,,
1vFQssPxqAUPHmJpaHPqYZ,Miguel Dantart,1486,7,,,
1VfKauu6JYTUrApbJXU0zo,Bustamante,567489,41,spanish pop,,
1Vfi7kbDWhrSuRZ26ZaXHK,Muro Usher,7,0,,,
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,3763393,67,hip pop,r&b,urban contemporary
1VeOsE6gNwoBsIAinCAb3l,Hitmaka,14802,39,,,
1vejRfNT6LaszUpfYPp8kG,Alfaaz,3,0,,,
1vEeWCwPwibicVoTZermkI,LORD ZUKO,21,0,,,
1vEdbMoLmwD8l8rPjWKjRB,Calvin Bridges,671,13,,,
1vEcJmzThs8S4XhnrIfPao,DJ Sunny,1,0,,,
1vE7TolXyL9XLWpGFH28tH,Johnnie Cardoza,1,0,,,
1VdrQEBbl8MWUVRRaqW19X,J CLOWD,14,1,,,
1VDgUMfI2ecD2OkukvhklN,Bookie Miles,3331,12,,,
1vDAqyhX1is6hIkXxlcTNm,Danae Phillips,2,0,,,
1vcwmKeyhL8MQV74vokrbV,Anthony Rausku,82,9,,,
1vCWHaC5f2uS3yhpwWbIA6,Avicii,23313303,79,dance pop,edm,pop
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,1114744,60,celtic rock,europop,pop rock
1VbTgItwxUwsq1UMMhDzwb,Big Sproxx,279,10,canadian underground hip hop,,
1VBflYyxBhnDc9uVib98rw,Icona Pop,714829,64,candy pop,dance pop,electropop
1VAydKf7l2NrtSB4ohklDn,Rick Miller,1896,9,deep progressive rock,neo-trad prog,
1vauh1jWBgJy5r06Q4fvrB,Meghan,17,0,,,
1VasZ8OQVqzSzcVh4bmbZj,KAZEN,117,1,,,
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,716039,61,alternative r&b,,
1vaOLxWPpsv5LVsSHBy9tF,Jason Upton,184193,39,deep ccm,world worship,
1vao2Zs0UaUEFwtH8OhNv0,ZapNMusic,7,1,,,
1vAjRLZpOujabj1cc2izZr,Miguel Montes,60,9,,,
1vAhVbWP3CHJtZ4Tf9gcdW,Red Letter Daze,1452,19,,,
1VADv0eagU5FFytBwp66GG,Dolly,22,4,,,
1va2Hj3SvWvu3L6jAN6k01,Lady Faith,13619,24,hardstyle,,
1v9rjUzaxF2ol6yyMElHia,曾雪祁,25,6,,,
1v98YOkqO8vCNF8t2xUWiw,Mother Earth,15598,25,acid jazz,,
1V8U00gt5sUjEQHTKv67gF,Usher Lavelle,86,0,,,
1v8fb1DIlxTdAr7LiJh54b,Casey Hurt,1615,8,,,
1V82p94Vf3sUC1XhSeMmQR,Wiltiz Got The Beat,5,0,,,
1V7Q80qWWKLRo8U1RDUa9G,El Kontessa,469,4,,,
1v72r3JUNS0GUqLfJ94t6w,Prelude to a Million,241,20,,,
1V6rvT87qMQvo6HAixjlpY,Ayo Jay,175672,52,afrobeats,nigerian pop,
1v6mv6aAwdRgttxcOpriA2,DJ Appleman,236,1,,,
1v5ZhbSuj8D9emJXoDTTum,BLACKPINK 1,17,0,,,
1v4pl2v9l643dZzZkK3YXo,MAXWEL PAYNE STARK,4086,11,,,
1v4pgGyfZxxUU0laq4U5yv,High Level Tunes,65,3,,,
1v4oi7DFS1YACjMCqOzNti,Miguel Amaral,226,11,,,
1v4bpcmt1ngkda0Jqg4o9L,Robinnotbatman,15,4,,,
1v44tWexJcUwqVhRsnoDZH,Qari Shahid Mehmood,3269,6,naat,,
1V3vzj8LPcLmlfe7X6KItX,Smooth Criminals,1572,2,,,
1V30RxvJ7Q2Z4J1WZZHiU5,Steady Wells,250,6,,,
1V2ep7618bYgCcTVyDKPcW,Marv,527,14,,,
1v2BPDW1WGVLIWitCEkqQv,Demi,41,11,,,
1v0pPpow6FkpRm0M6jOtxx,Jayne Mendez,8003,29,workout product,,
1V0GEtOmHuMptcQud9hdAg,Dean Conway,19,0,,,
1UZWIHM5nq49M283VeVuq0,Divine Apocolypse,0,0,,,
1uzvqPshdqn8nvTheB08Pm,Anthony Ing,0,0,,,
1UzuKjicRTdi2FegfQTeJH,Chrisoul Inactive,112,3,,,
1UzRMuyU8loI1b8qIbHdy9,Antoine Felix,11,0,,,
1UzNFx3lnzFfoQHkF78tJl,AB/DC,339,1,,,
1Uz4WPsI4VylKT6lhJiDO5,Paco Barrón y sus Norteños Clan,43363,48,norteno,,
1uYKF59tISqGOWDiegmUNi,Ricky Lee Saint John,1,0,,,
1uyhqDjrcRbsHmyhx4tKDU,luvbyrd,14160,47,anime lo-fi,,
1UXrue2fwkbgY3jjoYqHQC,Soulty,126,2,,,
1UxpiJ1MnhlcpRFxJThAMD,Nazty Kidd,9818,41,,,
1uXOFNCq9ZAWlWDgPhFqIj,Chris Brumley,6,0,,,
1UxNUybRFdtksz3l5HtCEG,Casey Abrams,67579,39,idol,,
1UxAKBAttPaTJFHUoELrQa,Brittany Elise,698,13,,,
1UWfwsGMxUmk0Y7jmAerr2,Rayan,102,0,,,
1UvLatQ2zT0a4J7C1K6q0q,Rocket Bison,2,1,,,
1UvB0Zsp1zpJzrQQNgAM3N,Whitney Mongé,1442,2,seattle indie,,
1uUYvINVv2x203jzxfVaRK,Juan Carlos Moya,117,4,,,
1UUYAQ9LiRsZF0ZukQNWXM,The 5th Dimension,285666,49,adult standards,bubblegum pop,disco
1UuWNq77gdNgfV3VJngqOj,xxkrilla,405,11,sigilkore,,
1UUQq3z2RCIqSE1eiP00Jv,Marso,45229,42,bulgarian pop,bulgarian trap,chalga
1UUQ1BL9knFyq2nwDftFK4,Shui Sheng,0,3,,,
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,700687,62,australian hip hop,,
1UtzKaSQyctQO8GN8EyzOn,Sound Remedy,49928,32,chillstep,,
1utxG1lAtGPXv2o3dvP1Gi,Hogtwarz,1701,0,,,
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,7275322,71,classic oklahoma country,contemporary country,country
1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,170117,49,edm,moldovan pop,pop dance
1uT7FZtByU75iHUqfnRijO,Sir Burns,83,0,,,
1ut1KpM3vXcsfcJJ8cIEAa,ChefDon Juan,34,2,,,
1USzYJ98DrLK7yVTyS9Zpm,billie-angela,317,11,,,
1us9pX0GxImiF1CGoorhzN,S.J.T.R.5,5,0,,,
1URwpSLjCBhRjnw4SUwNyL,Bobby Sessions,16168,28,dfw rap,,
1URnnhqYAYcrqrcwql10ft,21 Savage,15983239,88,atl hip hop,hip hop,rap
1UrCpLMzSp6bznJm0sSFPH,Nick MacGregor,56,0,,,
1uR7zoLrSRI8bSL43OZ0GY,Ezra Furman,173744,45,alternative pop,transpop,
1UQZOA361Y9KwKXvQTPZ6m,阿李,1446,8,hong kong hip hop,,
1uQWmt1OhuHGRKmZ2ZcL6p,Explosions In The Sky,631755,50,american post-rock,cinematic post-rock,instrumental post-rock
1uqEEGv3Y4TgJJ0p0qsF6U,Ambient Light Orchestra,1180,16,,,
1UQcStEXUzpyf7xjzmuWS9,Nirrvan,8,0,,,
1uq5hkXigbUzDmQ1s0LFTu,NO RULES,39,0,,,
1UPvbxoO8qliYPfeBZH7CK,The Wildermen,156,0,,,
1upqeo501Uc91Jiq316bCK,Ossum Cram,0,0,,,
1upnJgL8IkMC2SNtONW6h7,Ras & Calle,25692,30,emo rap italiano,pop virale italiano,
1uPIYn2IU0IuPWSZ58kzyM,Belphegor,188902,39,austrian black metal,austrian metal,black metal
1uNVfRepbbPKq02HVWYH3j,Charles Charamba,26499,26,zim gospel,zim urban groove,
1uniPagcRIJmHSFLs5uhj7,Cole Scheifele,1855,24,modern indie folk,,
1UnHfYtc9kyC9i0cDM4Po2,Parul Rathva,21655,29,gujarati garba,,
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,75128817,88,canadian pop,pop,
1UnDdYEPYQUiIKZWsvFWFT,Blinkbass,156,0,,,
1un0xru9TXAFR66p54rXA8,Jahni Bleu,46,0,,,
1uMxSMZa6qjrIoB3Lu3QYT,Synthetic System,1050,17,trance brasileiro,,
1uMTOr3odQuaxvOplJOkuY,L. Marciano,12,0,,,
1UMf29qpHkgsJWD2uCMSEI,Anthony Gargiula,19745,34,boy pop,,
1uljuOkV7lD7lmlLami1Lj,DVK,149,4,,,
1ULfGusl9HVOdhclhXxqV8,Lili,474,0,,,
1UlbGHnP06SknZTR8yLuDR,B.U. Ent,3,13,,,
1uKRRA2PepctjjvRGCE9je,DiggChugaloo,98,0,,,
1ukmGETCwXTbgrTrkRDnmn,Nathaniel Bassey,1159832,56,naija worship,,
1UjxAZqzphB1tsMb1aWBj0,Omega,219182,62,rap dominicano,,
1ujdRoahwYt4SssAsG4dh9,Henrik Nørrelykke,50,1,,,
1UisTLtsrXMrV7T5jvMcHB,Mc Nauan,1854,43,deboxe,,
1uISK2WwXnUKQ1WRJ1qK8a,Skrimiskay,23,1,,,
1UIocm7ZJzePzoVUXjFj7n,Dri,338,1,,,
1UimAQxEmUFRbeCPLbeMe2,Schooljay,6,14,,,
1UIlMGFBSIAFckml8NylWm,Chico Rey & Paraná,925152,58,sertanejo,sertanejo tradicional,sertanejo universitario
1uIJmg01wZZ04ttG7hV14p,Shawn Crab,94,15,,,
1UiD5xRXtsb44NkAVXL0Hz,The Gentlemen Of NUCO,180,1,,,
1UHiuMG5lF2jiX1v5pkwaX,Absooph,1,1,,,
1uhE4e8omc2wKqIK88bqH4,Antony & Gabriel,759559,55,agronejo,sertanejo pop,sertanejo universitario
1uGXW88oIIcktoRKpKtGl9,SmokeyDaBro,143,1,,,
1uGXIlnvuxjKtV9MCCSf0N,Elm Boy Peg,1778,9,bounce,,
1uGPsAkMA96m0WacsOrPGS,Adele Urbiztondo,8,0,,,
1ugoAah7clRnyZGXrXm7Ot,Michael G. Ronstadt,152,2,,,
1ufTDWA8TNfauOUuZTIgE0,Imac Patel,101,4,,,
1Uff91EOsvd99rtAupatMP,Claude Debussy,1491081,67,classical,impressionism,post-romantic era
1uf6plWcu7QbKiASVlTUPa,Wesley Joseph,69183,50,uk alternative hip hop,,
1Uf3QoT2BwTN9ZW71cIiAo,Dabro,437944,48,russian dance,russian hip hop,russian pop
1UEzGIXO8gey94M9t5sJSW,Travis Kane,0,2,,,
1ueY0FIKeFSuWVpzkNXNne,Shawn,26,10,,,
1UesGB5UcFdMM4UGQZtcu1,Megan Chase,41,0,,,
1uEJCFtuisSYPm3KMDTeqG,Kasey Miller,0,2,,,
1UEgYOcGKKcsnxA11ms6by,Rihana Shae,208,3,,,
1Ue5nT1WigAErXYaYdzFCP,ELLIE,1373,5,,,
1Ue0AwMk9yZMuwrlFDaJzc,Los3r,169,4,,,
1uDNHuajrUWBaZCQjFioTU,Alhaji Adeleke Aremu Amuludun,3,0,,,
1udCEDuR3zH4FWZ9TbYTf3,Robin Hatch,3601,2,,,
1Ud1DFPLvnXLwc78Q6bIgc,Federico Bell,180,1,,,
1uCc05BZpD0cFnQgfOx4mF,Raihan Hays,29,13,,,
1UBvYnZTnkmJBfghyzCXUo,Gean Carlo Villegas,31,3,,,
1UbJiN7geXvYUndvfEAHHo,thepianokid,849,24,,,
1UbbQqh0t5CzE0lz02iNTg,Sam Stoane,110,2,,,
1UajYLxDGr4g3N9EIJJtvJ,OM BooyakaMix,4090,27,,,
1uAjXKpS4W1YD9PYcFvSj5,Garrett Biggs,3171,20,,,
1u8nf6SQxh5ya2RlSB0Tzq,FILO,50,7,,,
1U7SiJjX2xOz8I0QFCEeDK,Paolo Ferrara,11653,29,spanish techno,vintage italian soundtrack,
1U7nDI6jydkqHWaOtUdlkx,Miguelle & Tons,730,28,,,
1u7kkVrr14iBvrpYnZILJR,Sex Pistols,1736812,53,alternative rock,punk,rock
1U6wYaQaC8fOAI64VsAkU8,Nutty Blue,2038,0,,,
1U6UMHTxPMTJ5fDgmhF7Tq,Leszek Cichoński and friends,31,0,,,
1U6kpZ2mr1ikdfTjRYpI0D,Summrs Vault,16942,34,pluggnb,,
1U5zgr455OGyIkLNXvDdrf,Traditional,65755,69,gregorian chant,hengelliset laulut,puirt-a-beul
1u5yMT4D6YADzjZ6Z5XjLU,Anthony Galeota,73,12,,,
1U3QvOdqKMNFDDWUtcmNtk,Zephyr Joyce Stark,1,1,,,
1u3p7gbSruazLLj9ibDQ6X,The Wholls,4106,10,modern alternative rock,,
1U2NfOsuxGSVTGJaglhzL6,HARRI BEST,89,2,,,
1u2BRlKjvYz263iTlwVhlt,Artem Lastname,17,0,,,
1U1oKFcjwl8Tb3b3APG9lE,BREAKERZ,10386,27,,,
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,5872361,82,colombian pop,,
1U0VLqR5nhfKiS3ngoqeZm,daddy's girl,24894,47,sped up,,
1tzwpTzMh56SvxXy2vrDlm,Wilferrrr,66,8,,,
1tZqDZy9Alk30gH9hHbBUe,Kids Beat,530,21,kodomo no ongaku,,
1TZFB5tTYcYUeovk6omtyQ,Vikas Salve,117,5,,,
1tZ9833Gqbgv7ycIrPxsLm,London Session Orchestra,491,32,,,
1TYRIHhwuYlnAxAZul4gpN,Vorkreist,542,0,french black metal,french death metal,french metal
1TY1WMc1pJobf7ws0VkBpi,Musica Relajante Para Dormir,29774,42,musica de fondo,,
1txTu6UfArxlt8sPgrQtc0,Jesse Myerson & Friends,11,1,,,
1txt1nDOcNszF05NaeGTSb,Kelly Brown,562,13,,,
1TXQXONqxriHUWpcFaRkCk,500raxx,2477,25,,,
1TXqaW5kOtmUOmWlH497FJ,Caspian Coberly,513,8,,,
1TxPUfE8o879vfAd4ThcVx,LIL SCOOT,7,0,,,
1txOIHXVehkvFovpsdH69P,Exohxo,57,4,,,
1txo54w5pAvzmLRe7sUwe9,Paul McCartney Experience,432,14,,,
1tX4Yf64m81Ju9THQiXAzn,Traviezoz de la Zierra,1310781,59,banda,corrido,musica mexicana
1tWRNtBflOI32s5rYrBnlu,Smash29k,217,10,,,
1TwG74A2uOATfouRzBTZK2,Dollypops,13,0,,,
1twaZYQvHBNn2eHbY4vc8m,Shaun Murphy,2826,5,power blues-rock,,
1tW6Sv2sX7ueYDdcofkoH5,Bratkilla,6174,9,deathstep,filthstep,
1tvX20MZtbIJVtkoYu69em,JESS,64,0,,,
1tVRa7YiCwE6hTGsqqb4Te,Dabrye,24450,34,glitch,instrumental hip hop,wonky
1TvLtQNPrzr8XWaUZVqHnq,DJ Aljur Gomez,580,12,,,
1tvIHT2djP1wk8vb6ICrSl,Ries,96,18,,,
1TvhCCSdyL78Ze1JGoltnS,Yung Lou,142,6,,,
1TVF9sJWVWR6TmGHeYUVjY,Ariadna Prime,58,1,cantautora argentina,,
1TUhBbiOOm94qEqyGV4OIp,Bigpapicarter,32,0,,,
1tuF1jDpEmDIYGGFFFXS3K,Anthony Santos,2,0,,,
1tUeLa9lQ9lUWh3tTGLxpv,Saint-Honoré,499,10,,,
1tUALn7PEhW7LpMuxvat2x,Allan Kingdom,42108,42,underground hip hop,,
1tu4S2lWD0bfJTwfKh97j3,Sad Fiona,1318,42,pianissimo,relaxative,
1TtuIOF1otliv3LtwXA9S8,Gordon Getty,160,6,,,
1TTP6vJbLEjFnjflpE4ahI,Nall,2370,25,,,
1TTO5SuWJWgnOOGMdwVvD5,Stimming x Lambert,6567,28,neo-classical,,
1TtKsd7XZu2JFQtDiZQiFm,Nolan,1513,22,,,
1tt30ZdtXdSP1h3kccP9yG,Alan Aztec,47553,44,hard bass,,
1tt29X4uRBgHBhu9M1vEXM,Anthony Amorim,43742,37,,,
1Tsy4EPA2umGqjoLodQHo0,Casey Austin,218,1,,,
1TSww8i9RcNvN49Wnt7vwW,Arianne,382,7,,,
1tSiIyp5dxfbEaS0nZGMEl,Basstripper,24156,49,belgian dnb,,
1TSC533fihTZQLjJf9xNqv,Lucas Chicco,25,0,,,
1TSBwVKzBDiz63tiJkqF1L,BONDELEGA,34,0,,,
1tSbeQqCGknd58pxTYhIXx,YGRIO,720,17,,,
1TrzTUgWQlVRkoVGR0L7jy,The Dollyrots,29609,32,candy pop,power-pop punk,
1trXSOiLKUSi4QClJElQwB,Marcus .J Nicki Minaj,3,0,,,
1tqZaCwM57UFKjWoYwMLrw,The Cardigans,1142163,65,lilith,new wave pop,permanent wave
1tQtIo2nFCo2n8mF1M5UtU,SCHOOL OF HARD KNOCKS,48,1,,,
1tQpLZTfZSbbQY44IqzK1x,Flex3r Music,0,0,,,
1TQlkahZRIbzxA02tAeCCK,Jessy Mach,200,9,,,
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,1970882,57,comedy rap,indie pop rap,pop rap
1TPwJ7PPpjhXZ7kqlw4qnn,Leo Flex,1,0,,,
1tPIknNazwrzgt70HOjFoJ,Cardi Buffalos,94,0,,,
1TPDZU6LhUmkAcmCsQX4fX,La Tropilla De Miguel Camero,2740,25,musica costena,,
1TOyuUHtQJLEmkDQTJL42I,JS,7406,25,taiwan pop,,
1TOsG8cjVKJ8aSs5MRCfXJ,DJ Mark Brickman,1070,20,funky house,,
1tOi8q8eYhE5tYFLZBjh2Q,23 Cent Solution,24,1,,,
1tOi03ligY9dpL30VFgfrg,E-Los,1433,8,,,
1tOGFkBwkITNVxgQhrZaoz,2 Lost Souls,8,0,,,
1ToF8MYE8Tv8VOiq8Zl9vS,Prince Pace,47,1,,,
1TOEEpExdH8XSRu3hbQYd2,Bangem Kizzle,27,0,,,
1tO4U4GBAYvbbXlWOz1cqC,Aquiles Báez Trío,988,2,,,
1to02GbmzsvkwAWDtKNtwn,Faders,10558,32,full on,goa psytrance,progressive psytrance
1TnyxFTLKNEO9fA05nRvAn,Buster,218,3,brazilian hardcore,,
1TnnS9lvsodEmk3TSJvus6,Time,583,11,,,
1tNkgkBjCuEBSlrRc4sHy6,YGL Devo,32,0,,,
1tne7xesoFw59hw0RgzKYh,Veronica Leal,94424,41,latin christian,mariachi cristiano,
1tMzGr7tMkU3oTiB5z7GwO,Nine chocolates,121,1,,,
1tm7HANItHPMCXd4svZUW3,MsJam,1,4,,,
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,51907,49,chill r&b,,
1tLo2UGEfLvh8FCpbpUXvb,City of Secrets,5,6,,,
1TlmLsx42aT281z8NWrKef,DillanPonders,22130,41,canadian hip hop,canadian trap,
1tlCCFz1eptosujO9AoLi0,Arianna Thackurdeen,49,2,,,
1tkrgUB8f7bRTyfVOuDDIP,Joanna Coelho,598,9,,,
1TKifb1r4wnGbY5CYIwjGb,Los Indios Tabajaras,30629,39,,,
1TKcRl9UuE7ICP8OwCGRoF,Emoney$,1,0,,,
1tjoL9e0OGvwlQUGlfPsJr,Macklemore Miller,8,6,,,
1tJhtkikkqy6J13sVQ0UZH,When Charly meets Jack,114,3,,,
1tjewSKOT2S8Z1eBffCIur,808molus,88,7,,,
1TJbmc7jTpw78GKCiMpvDh,Blue October,457522,55,san marcos tx indie,,
1tJAPiRRgpGoyuFNV5bPV7,Romano Geraldy Singers and Players,18,3,,,
1tIvJoIhvpt1I6GFotJOhr,Redvers Bailey,195,10,,,
1TIhLkesjqBavEqLIfje5w,Warren Nicholson,38,1,,,
1THUmeSQMUf9X4GxmHOEKY,Muntasir Al Mishkat,3,0,,,
1THNU3NRehZ2Dls0IopyjK,MoPoMedi,104,18,,,
1ThdeUNBFois1A9hv0gOzY,DJ GABZY,599,10,sgija,,
1TH4zurfOIBrC9KRaHQlGE,More Single,32,1,,,
1tGGqB0wAxGah3bBRNP9tc,Alan Hauser,1148,13,,,
1TFYlO2uEtVIi4yUYVPCNe,Blonde Banger,1780,23,,,
1TFhQGXPbgjAdUDiDIRfiK,BMR Dee Man,27,0,,,
1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,264087,54,dembow,,
1tFGG2EUYXLQLPI9auL60X,Brazilian Squad,14,0,,,
1tfa0YOrJ9vH52uqSKmT9t,Eli Fuller,15,0,,,
1TEPuTQoYdTCeKEiQazQrE,José Realpe,1392,15,adoracion pentecostal,,
1tdYnPNJ4hI3rjdeaBTEQt,Soleux,11,1,,,
1tdy2uT7EllsWOisIKlK9K,Sam Shoaf,1511,0,,,
1tdKg33rvK6OJbmhHJd3wb,Acid Phobia,3,0,,,
1tdHOCfi83nbRTOBLZm2W2,Hi Speed Chase,1905,18,,,
1TcHsQEyuAuoLaMY6unump,Skyler Jordan,206,2,,,
1TCevaxzvoxFLOrJTMF5qM,YUNG D,41,1,,,
1tCE7SkIKMCZuoVuJSVYNA,Young Tina,4,7,,,
1TcE2IT2YNFPII3Ies5l4M,Jobfames mhodini,8,0,,,
1tCaVerFstPJotxmXX6lFL,Jayceeoh,22343,35,bass trap,electronic trap,
1tc2mF8FMgyuWuDTDVEIGO,It's Butter,2789,8,socal indie,,
1TC1Dj7qy98gBriJdOgDMh,Glasses Malone,34606,39,west coast trap,,
1tAv3nLfEBEunz73OljNz0,Victoria Karlskås Andersen,756,7,,,
1TaKNUow5wPteccNnpTE7f,Venus,906,23,classic disco polo,,
1ta9GIWA7DQz63zS318rAe,Tahir Nayyar,10225,18,saraiki pop,,
1TA5o6cNrJobW1Mrzb6U81,Meliki Holy,9,0,,,
1T9WzuHqJhFyhF02mkdH6P,Laura's Disorder,4,0,,,
1T9rOYmodcUr7fU94l3EB1,Country Karaoke Cow Boys,266,5,karaoke,,
1T9LKfCmf41Tl9flqy6JaS,Bishesh,261,4,,,
1t9EEfAJTkkEuGA8XhP6nu,Yung Quavo,0,0,,,
1T8J3b78ewc6N5BkIdRwcm,Valentine Dalla,859,16,game mood,,
1T7zYj2g1JAXEg7xQS1H3N,Niki Te Whaiti,24,0,,,
1t7t8q4zoYHp22JLIx3FM7,Joan Manuel Serrat,1332833,58,cantautor,nova canco,nueva cancion
1t7loqLfF1W6ySpJlOYOuS,Shwn,205,8,,,
1T7EdgULfU4u3kLefji87G,Peter Maxwell Slattery,395,3,,,
1T6qggKFn20ViHtmaKOoXE,Luke Lynn,35383,5,,,
1t6kgv3kQmD8x7ecWtCcy5,The Blue Notes,7757,38,,,
1T6ijG183M2zwAFsDbZKgX,biggy marshmellow,182,0,,,
1t6dTIhZsZgxGUHycTVnDZ,Joi Cardwell,7115,28,deep house,diva house,soulful house
